Codigo;Descripcion;UbicacionCorregida;DisponibleCodigo;UDS_1Mes;UDS_3Meses;Almacen;Catalogo;Obsoleto;Tipo;UbicacionCodigo;Padre;UbicacionPadre;DisponiblePadre;Volumen;Peso;DeptATerceros;DeptDeTerceros;UbicacionCodigoAlt1;UbicacionCodigoAlt2;Existencias;MOSTRAR EN HEATMAP
5ESC007;ESCUADRA 16/27-28 HALOG.;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC008;ESCUA.DOB.153 BRUT MARGUA(1044;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC008C;*ANU*ESCUADRA DOB.153 CROMO(36;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC009;ESCUADRA 16/104-5-6 BRUTO(517);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC009NB;ESCUADRA 16/104-5-6 NQ/BRI(114;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC010;ESCUADRA 855/2X39 DIF.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC010B;ESCUADRA 855/2X39 DIF.BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC011;ESCUADRA 857/2X24 DIF.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC011B;ESCUADRA 857/2X24 DIF.BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC012;ESCUADRA 858/2X39 DIF.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC012B;ESCUADRA 858/2X39 DIF.BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC013;*ANU*ESCUADRA 853/2X39 DIF.BRU;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC013B;*ANU*ESCUADRA 853/2X39 DIF.BCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC01430;ESCUADRA 962/30 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC01430NB;ESCUADRA 962/30 NQ/BRILLO(458#;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC01435;ESCUADRA 962/35 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC01435NB;ESCUADRA 962/35 NQ/BRILLO(458#;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC015;ESCUADRA 16/413 BRUTO (517);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC015NB;ESCUADRA 16/413 NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC016;ESCUADRA PORTALAM.16/419 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC016NB;ESCUADRA PORTALAM.16/419 NQ/BR;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC017;ESCUADRA 16/126 BRUTO AN(10020;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC017B;ESCUADRA 16/126 BLANCO(539);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC018;ESCUADRA 877 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC018NB;ESCUADRA 877 NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC019;ESCUADRA TACO 875 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC019NS;ESCUADRA TACO 875 NQ/SATI(546;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC020;ESCUADRA PORTATUB.875 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC020NB;ESCUADRA PORTATU.875 NQ/BRI546;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC020NS;ESCUADRA PORTAT.875 NQ/SAT.;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC021;ESCUADRA 874 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC021NB;ESCUADRA 874 NQ/BRILLO(546);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC022;ESCUADRA PORTATUB.874/2X39 BRU;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC0221;ESCUADRA PORTATUB.874/40 BRU;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC0221NS;ESCUADRA PORT.874/40 NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC022NS;ESCUADRA POR.874/2X39 NQ/BRILL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC023;ESCUADRA 906 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC023NB;*ANU*ESCUADRA 906 NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC024;ESCUADRA PORTA.16/424 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC024NB;ESCUADRA PORT.16/424 NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC025;ESC.ESPEJO 16/424 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC025NB;ESC.ESPEJO 16/424 NIQUEL BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0,78;0;0;;;0;
5ESC026;ESCUADRA 812 BRUTO AZ;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC026NS;ESCUADRA 812 NQ/SAT;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC026W;ESCUADRA 812 WENGUE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC027;ESCUADRA PORTA.795 BRUTO(10020;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC027BR;ESCUADRA PORTAT.795 BCO ROTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC027C;ESCUADRA PORTATUBO 795 CROMO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC028;ESCUADRA REACT.795 BRUTO 10020;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC028B;ESCUADRA REACTANCIA 795 BCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC029;ESCUADRA SOTABASE 793 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC029NB;ESCUADRA SOTABASE 793 NQ/BRILL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC030;ESCUADRA SOTABASE 793 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC030273;ESCUADRA 273/3 BRUTO*T*;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC030273O;ESCUADRA 273/3 ORO(361)+;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC030NB;ESCUADRA SOTABASE 793 NQ/BRILL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC031;ESCUADRA CEBADOR 813 GALV.BRUT;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC032336;ESCUADRA 808/3X36 BRUTO AN(517;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC032336B;ESCUADRA 808/3X36 BCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0,78;0;0;;;0;
5ESC034;ESCUADRA PORT.16/10-13 GALVANI;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC034NB;*ANUL*ESC PORTAL.16/10-13 N/BR;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC035;ESCUADRA 16/44 BRUTO(517);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC035NB;ESCUADRA 16/44 NQ/BRILLO(546;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC036;ESCUADRA 16/300 BRUTO ESPEJO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC036NB;*ANULADA* ESCUADRA 16/300 NQ/B (ESPEJO);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC037;ESCUADRA SUJETACONDENSADOR*T*;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC038;ESCUADRA 16/87 ESQUINA BR*T;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC038B;ESCUADRA 16/87 ESQUINA BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC039;ESCUADRA 16/651 APL.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC039B;ESCUADRA 16/651 APL. GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC040;ESCUADRA 821 BRUTO (10020);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC040NB;ESCUADRA 821 NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC041;ESCUADRA 998 BRUTO(10020);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC041B;ESCUADRA 998 BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC042;*ANU*ESCUADRA 16/8000 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC042B;*ANU*ESCUADRA 16/8000 BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC042NB;ESCUADRA 16/8000 GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC043;*ANU**ESCUADRA 16/652 APL.BRUT;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC043B;ESCUADRA 16/652 APL.GALVA.;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;1,3;0;0;;;0;
5ESC044;ESCUADRA 1013 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC044NB;ESCUADRA 1013 NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC045;ESCUADRA 1026 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC045B;*ANU*ESCUADRA 1026 BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC045NB;ESCUADRA 1026 NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC046;*ANU*ESCUADRA 16/705 BRUTO AZ;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC046NB;ESCUADRA 16/705 GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC047;ESCUADRA 1043 PORTATUBO (517);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC047NB;ESCUADRA 1043 PORTATUBO NQ/BRI;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC048;ESCUADRA 8045 PORTALAMP.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC048B;ESCUADRA 8045 PORTALAMP.BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC049;ESCUADRA 8045 CHAPO BRUTO AN;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC049B;ESCUADRA 8045 CHAPO BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC050;ESCUADRA PORTATUBO 16/778 BRUT;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC050NB;ESCUADRA PORT.16/300-778 NQ/BR;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC051;ESCUADRA 7000-7001 GALV.;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC052;ESCUADRA 7004-7005 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC052B;ESCUADRA 7004-7005 BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC053;ESCUADRA 16/3024 GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC054;ESCUADRA 7053 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC054BT;ESCUADRA 7053 BLANCO TEXT.;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10011L;ESCUADRA 10011 ESPEJO LED BRUTO (910X36);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10011LB;ESCUADRA 10011 ESPEJO LED BLANCO (910X36);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10203D;ESCUADRA 10203 DERECHA GALVANIZADA (400X150);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10203I;ESCUADRA 10203 IZQUIERDA GALVANIZADA (400X150);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10203IN;ESCUADRA 10203 INFERIOR GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10509INF;ESCUADRA INFERIOR 10509;;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10529;ESCUADRA 10529 GALVANIZADA;;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10677I;ESCUADRA 10677 INF./SUP. BRUTO (480X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10677IN;ESCUADRA 10677 INF./SUP. NEGRO (480X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10677L;ESCUADRA 10677 LATERAL  BRUTO (1280X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10677LN;ESCUADRA 10677 LATERAL  NEGRO (1280X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10686;ESCUADRA 10686 GALVANIZADA (250MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10703I;ESCUADRA 10703 INF./SUP. BRUTO (1230X25X25);;2;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;2;
5ESC10703IN;ESCUADRA 10703 INF./SUP. NEGRO (1230X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10703L;ESCUADRA 10703 LATERAL  BRUTO (780X25X25);;2;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;2;
5ESC10703LN;ESCUADRA 10703 LATERAL  NEGRO (780X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10721;ESCUADRA 10721 BRUTO (1600X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10721B;ESCUADRA 10721 BLANCO (1600X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10853COLG;ESCUADRA 10853 COLGADOR (1100);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10853L;ESCUADRA 10853 LATERAL BRUTO (1548X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10853LN;ESCUADRA 10853 LATERAL NEGRO TEXT (1548X25X25);;2;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;2;
5ESC10853S;ESCUADRA 10853 SUPERIOR/INFERIOR BRUTO, TALADRO COLISO (1160X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10853SN;ESCUADRA 10853 SUPERIOR/INFERIOR NEGRO TEXT. TALADRO COLISO (1160X25X25);;2;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;2;
5ESC10872;ESCUADRA 10872 ESPEJO BRUTO (500X25X24);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10872B;ESCUADRA 10872 ESPEJO BLANCO (500X25X24);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10911;ESCUADRA 10911, 10912, 10913, 10914 LATERAL BRUTO (1418X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10911N;ESCUADRA 10911, 10912, 10913, 10914 LATERAL NEGRO (1418X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10911SI;ESCUADRA 10911 SUPERIOR, INFERIOR, COLISO BRUTO (1160X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10911SIN;ESCUADRA 10911 SUPERIOR, INFERIOR, COLISO NEGRO (1160X25X25);;2;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;2;
5ESC10912SI;ESCUADRA 10912 SUPERIOR, INFERIOR, COLISO BRUTO (1210X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10912SIN;ESCUADRA 10912 SUPERIOR, INFERIOR, COLISO NEGRO (1210X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10913SI;ESCUADRA 10913 SUPERIOR, INFERIOR, COLISO BRUTO (860X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10913SIN;ESCUADRA 10913 SUPERIOR, INFERIOR, COLISO NEGRO (860X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10914SI;ESCUADRA 10914 SUPERIOR, INFERIOR, COLISO BRUTO (1010X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10914SIN;ESCUADRA 10914 SUPERIOR, INFERIOR, COLISO NEGRO (1010X25X25);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC10929E;ESCUADRA 10929 LED EXTERIOR, BRUTO (590X25X15);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10929EBN;ESCUADRA 10929 LED EXTERIOR, BLANCO/NEGRO (590X25X15);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10929LN;ESCUADRA 10929 LED INTERIOR, BLANCO (500X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10929N;ESCUADRA 10929 LED INTERIOR, BLANCO, TALADRO COLISO (500X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10930E;ESCUADRA 10930 LED, EXTERIOR LATERAL, BRUTO (1740X25X15);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10930EBN;ESCUADRA 10930 LED, EXTERIOR LATERAL, BLANCO NEGRO (1740X25X15);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10930ES;ESCUADRA 10930 LED, EXTERIOR SUPERIOR, BRUTO (440X25X15);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10930ESBN;ESCUADRA 10930 LED, EXTERIOR SUPERIOR, BLANCO NEGRO (440X25X15);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10930LN;ESCUADRA 10930 LATERAL, INTERIOR, BLANCO (1648X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC10930N;ESCUADRA 10930 SUPERIOR/INFERIOR, INTERIOR, BLANCO, TALADRO COLISO (350X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC11029;ESCUADRA 11029 GALVANIZADO (287X72X24);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC11047;ESCUADRA 11047 ESPEJO LED BRUTO (940X18X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC11047N;ESCUADRA 11047 ESPEJO LED NEGRO (940X18X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC11052LB;ESCUADRA 11052 TIRA LED LATERAL BLANCO (1530X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC11052SIB;ESCUADRA 11052 TIRA LED SUP/INF BLANCO (632X25X25);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC11312;ESCUADRA ESPEJO 11312  GALVANIZADO (990X100X1.5);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0,1;0;0;;;0;
5ESC11378;ESCUADRA 11378 SUPERIOR/INFERIOR (450X15X1.5);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC11378C;ESCUADRA 11378 LATERAL CURVA (286X15X1.5);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC11521;ESCUADRA ESPEJO 11521 GALVANIZADO (660X100X1.5);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0,1;0;0;;;0;
5ESC11727;ESCUADRA ESPEJO 11727  GALVANIZADO (750X100X1.5);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0,1;0;0;;;0;
5ESC11891;ESCUADRA ESPEJO 11891 (SOPORTE BASE TECHO);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESC163251;*ANU*ESCUADRA 16/3251;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC163364;ESCUADRA 16/3364 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC163831;ESCUADRA 16/3831 CAJA IP44 GALVANIZADA;E09010;45;;;OTRO;OTROS;FALSO;COMP;E09010;;;;0;0;122;0;;;372;
5ESC1650;ESCUADRA 16/50 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC2525G;ESCUADRA L GALVANIZADA (250X250);E09010;103;;;OTRO;OTROS;FALSO;COMP;E09010;;;;0;0;6;0;E06 07 2 (;;147;
5ESC25660;ESCUADRA 256/60 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC3030G;ESCUADRA L GALVANIZADA (300X300);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC306;*ANU**ESCUADRA 306 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC3384;PIEZA FIJACION INTERIOR  FAMILIA 3384;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0,001;0;0;;;0;
5ESC343510B;ESCUADRA DE SUJECCION 3435/9;;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0,6;0;0;;;0;
5ESC343520B;ESCUADRA DE SUJECCION 3435/14;D010902;10;;;OTRO;OTROS;FALSO;COMP;D010902;;;;0,0014;0,6;0;0;;;10;
5ESC343530B;ESCUADRA DE SUJECCION 3435/19 ;D010901;9;;;OTRO;OTROS;FALSO;COMP;D010901;;;;0,0014;0,6;0;0;;;9;
5ESC35632;ESCUADRA 16/3563 INTERIOR GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC3596;ESCUADRA 16/3596 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC3596NB;ESCUADRA 16/3596 GALVANIZADA;;4;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;4;
5ESC3736;Escuadra interior 16/3736  Bruto;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC3953;CRUCETA 16/3953 INTERIOR GALVANIZADA ;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC3953N;CRUCETA 16/3953 INTERIOR NEGRO;1M021;36;;;COMP;OTROS;FALSO;COMP;1M021;;;;0;0;0;0;;;36;
5ESC7071;ESCUADRA 7071 PORTATUB.GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC7091;ESCUADRA 7091 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC7091B;ESCUADRA 7091 BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC7137;ESCUADRA 7137 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC7137B;ESCUADRA 7137 BLANCO;;0;;;OTRO;CHANCAS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC81634;Escuadra Floron 8163/4L Colgante;;0;;;OTRO;OTROS;FALSO;COMP;;;;;0,058387;3,42;0;0;;;0;
5ESC871;ESCUADRA 871 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
